Specimen properties : Length,30,mm,Unnamed: 3,Start here,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Stress-Strain,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Linear,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Modulus,Unnamed: 35,Failure,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40
173.892,0.30266,0.90608,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173.992,0.30271,0.87368,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.092,0.30271,0.89707,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.192,0.30277,0.97828,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.292,0.30277,0.95364,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.392,0.30277,0.90127,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.492,0.30277,0.86073,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.592,0.30277,0.94012,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.692,0.30277,0.90223,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.792,0.30277,0.88729,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.892,0.30277,0.89232,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.992,0.30277,0.97143,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.092,0.30283,0.85997,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.192,0.30283,0.94795,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.292,0.30283,0.92121,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.392,0.30283,0.83835,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.492,0.30283,0.86174,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.592,0.30288,0.8551,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.692,0.30294,0.85775,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.792,0.30294,0.97045,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.892,0.30294,0.90418,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.992,0.30294,0.87213,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.092,0.303,0.9174,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.192,0.30305,0.94591,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.292,0.30305,0.84531,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.392,0.30311,0.89213,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.492,0.30317,0.87948,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.592,0.30317,0.85072,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.692,0.30322,0.86613,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.792,0.30328,0.8529,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.892,0.30328,0.87134,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176.992,0.30334,0.89407,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.092,0.30339,0.93133,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.192,0.30345,0.87886,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.292,0.30351,0.94744,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.392,0.30356,0.87583,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.492,0.30362,0.86841,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.592,0.30368,0.92326,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.692,0.30373,0.92633,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.792,0.30379,0.91148,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.892,0.30385,0.90937,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.992,0.30396,0.91758,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.092,0.30402,0.91354,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.192,0.30407,0.95376,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.292,0.30407,0.92402,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.392,0.30413,0.89844,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.492,0.30419,0.95265,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.592,0.30424,0.92098,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.692,0.3043,0.88277,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.792,0.30436,0.95813,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.892,0.30436,0.92047,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.992,0.30441,0.91775,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.092,0.30441,0.88735,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.192,0.30453,0.98558,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.292,0.30453,0.86561,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.392,0.30458,0.9401,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.492,0.30458,0.93917,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.592,0.30464,0.89438,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.692,0.3047,0.88219,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.792,0.30475,0.8963,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.892,0.30481,0.93786,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.992,0.30481,0.93528,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.092,0.30481,1.00165,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.192,0.30487,0.98827,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.292,0.30487,0.94624,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.392,0.30487,0.96652,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.492,0.30487,0.92744,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.592,0.30487,0.95148,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.692,0.30487,0.93582,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.792,0.30487,0.90903,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.892,0.30487,0.90554,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.992,0.30487,0.95635,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.092,0.30487,0.95919,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.192,0.30487,0.96289,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.292,0.30487,0.9454,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.392,0.30487,0.92419,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.492,0.30487,0.89681,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.592,0.30475,0.99215,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.692,0.30475,0.92301,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.792,0.30475,0.94614,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.892,0.30475,0.95485,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.992,0.30475,0.89309,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.092,0.30475,0.96229,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.192,0.30475,1.02415,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.292,0.30475,0.87646,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.392,0.30475,0.93645,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.492,0.30475,0.94389,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.592,0.30475,0.94484,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.692,0.30475,0.91214,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.792,0.30475,0.93291,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.892,0.30475,0.93011,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.992,0.30481,0.95496,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.092,0.30481,0.92377,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.192,0.30481,0.95048,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.292,0.30481,0.87854,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.392,0.3047,0.97462,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.492,0.30481,0.86605,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.592,0.30481,0.95504,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.692,0.30481,0.94043,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.792,0.30481,0.92268,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.892,0.3047,0.91495,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.992,0.3047,0.93681,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.092,0.3047,0.94024,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.192,0.3047,0.99413,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.292,0.30475,0.91884,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.392,0.30475,0.89546,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.492,0.30475,0.91413,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.592,0.30475,1.00916,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.692,0.30475,0.92323,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.792,0.30475,0.87956,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.892,0.30475,0.95393,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.992,0.30475,0.89256,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.092,0.30475,0.95221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.192,0.30464,1.00222,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.292,0.3047,0.87919,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.392,0.3047,0.91277,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.492,0.3047,0.93289,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.592,0.3047,0.89249,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.692,0.3047,0.90414,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.792,0.3047,0.93001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.892,0.3047,0.94192,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.992,0.3047,0.908,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.092,0.3047,0.93902,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.192,0.3047,0.99162,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.292,0.30458,0.94023,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.392,0.30458,0.95477,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.492,0.30458,0.93611,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.592,0.30458,0.98176,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.692,0.30458,0.95147,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.792,0.30458,0.90061,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.892,0.30458,0.88878,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186.992,0.30458,0.90562,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.092,0.30458,0.90325,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.192,0.30458,0.91667,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.292,0.30458,0.92875,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.392,0.30458,0.88788,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.492,0.30458,0.91094,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.592,0.30458,0.92361,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.692,0.30458,0.89181,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.792,0.30458,0.90113,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.892,0.30458,0.91358,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.992,0.30458,0.87665,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.092,0.30458,0.90001,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.192,0.30458,0.97366,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.292,0.30464,0.89539,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.392,0.30464,0.92884,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.492,0.30464,0.92447,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.592,0.30464,0.89223,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.692,0.30464,0.9259,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.792,0.30464,0.93859,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.892,0.30464,0.87402,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188.992,0.30464,0.9245,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.092,0.30464,0.92413,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.192,0.30464,0.89243,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.292,0.30464,0.92449,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.392,0.30464,0.94626,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.492,0.30464,0.89069,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.592,0.30464,0.96296,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.692,0.30464,0.99457,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.792,0.30464,0.90904,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.892,0.30464,0.91326,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.992,0.30464,0.95814,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.092,0.30464,0.91444,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.192,0.30464,0.94757,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.292,0.30453,0.92569,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.392,0.30453,0.94114,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.492,0.30453,0.91354,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.592,0.30453,0.92786,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.692,0.30453,0.88848,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.792,0.30453,0.94397,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.892,0.30453,0.92887,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.992,0.30453,0.88913,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.092,0.30453,0.91935,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.192,0.30453,0.90726,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.292,0.30453,0.87446,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.392,0.30453,0.95041,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.492,0.30453,0.9204,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.592,0.30453,0.90249,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.692,0.30453,0.86763,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.792,0.30453,0.89083,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.892,0.30453,0.89439,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191.992,0.30453,0.9151,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.092,0.30453,0.92044,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.192,0.30453,0.8935,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.292,0.30453,0.9056,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.392,0.30453,0.9436,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.492,0.30453,0.90916,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.592,0.30453,0.95006,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.692,0.30453,0.92724,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.792,0.30453,0.85216,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.892,0.30453,0.91074,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.992,0.30453,0.9291,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.092,0.30453,0.9206,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.192,0.30453,0.92697,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.292,0.30453,0.92894,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.392,0.30453,0.88755,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.492,0.30453,0.88549,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.592,0.30453,0.95889,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.692,0.30453,0.88738,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.792,0.30453,0.92443,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.892,0.30453,0.95874,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193.992,0.30453,0.90252,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.092,0.30453,0.91619,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.192,0.30453,0.94636,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.292,0.30458,0.90311,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.392,0.30458,0.92542,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.492,0.30447,0.97926,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.592,0.30447,0.91768,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.692,0.30447,0.92098,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.792,0.30447,0.94004,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.892,0.30447,0.92566,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194.992,0.30447,0.91879,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.092,0.30447,0.94152,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.192,0.30447,0.94611,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.292,0.30447,0.89702,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.392,0.30447,0.89487,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.492,0.30447,0.97035,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.592,0.30447,0.93936,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.692,0.30447,0.90775,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.792,0.30447,0.9149,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.892,0.30447,0.89065,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.992,0.30447,0.94888,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.092,0.30447,0.90549,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.192,0.30447,0.92739,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.292,0.30447,0.85863,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.392,0.30447,0.91172,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.492,0.30447,0.90341,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.592,0.30447,0.95112,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.692,0.30447,0.90377,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.792,0.30447,0.90246,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.892,0.30447,0.91264,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.992,0.30447,0.84939,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.092,0.30447,0.91026,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.192,0.30447,0.93315,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.292,0.30447,0.91798,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.392,0.30447,0.93047,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.492,0.30447,0.94796,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.592,0.30447,0.87529,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.692,0.30447,0.89777,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.792,0.30447,0.88344,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.892,0.30447,0.8919,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197.992,0.30447,0.90661,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.092,0.30447,0.92181,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.192,0.30447,0.87479,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.292,0.30458,0.85862,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.392,0.30458,0.89882,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.492,0.30458,0.89108,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.592,0.30458,0.95159,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.692,0.30458,0.91659,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.792,0.30458,0.86412,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.892,0.30458,0.93603,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198.992,0.30458,0.92207,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.092,0.30458,0.94146,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.192,0.30458,0.89529,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.292,0.30458,0.91748,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.392,0.30458,0.89789,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199.492,0.30458,0.89641,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
